,id,home_country_id,name,code,no_response,created_at,updated_at
1811,1812,172,Provincia de Veraguas,9:PA,0,2017-08-17 01:21:43,2017-08-17 01:21:43
1812,1813,172,Embera-Wounaan,EM:PA,0,2017-08-17 01:21:43,2017-08-17 01:21:43
1813,1814,172,Guna Yala,KY:PA,0,2017-08-17 01:21:43,2017-08-17 01:21:43
1814,1815,172,Ngoebe-Bugle,NB:PA,0,2017-08-17 01:21:43,2017-08-17 01:21:43
1815,1816,172,I prefer not to specify the state,__:PA,1,2017-08-17 01:21:43,2017-08-17 01:21:43
1816,1817,173,Amazonas,AMA:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1817,1818,173,Ancash,ANC:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1818,1819,173,Apurimac,APU:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1819,1820,173,Arequipa,ARE:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1820,1821,173,Ayacucho,AYA:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1821,1822,173,Cajamarca,CAJ:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1822,1823,173,Callao,CAL:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1823,1824,173,Cusco,CUS:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1824,1825,173,Region de Huanuco,HUC:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1825,1826,173,Huancavelica,HUV:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1826,1827,173,Ica,ICA:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1827,1828,173,Junin,JUN:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1828,1829,173,La Libertad,LAL:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1829,1830,173,Lambayeque,LAM:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1830,1831,173,Lima region,LIM:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1831,1832,173,Lima,LMA:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1832,1833,173,Loreto,LOR:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1833,1834,173,Madre de Dios,MDD:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1834,1835,173,Departamento de Moquegua,MOQ:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1835,1836,173,Pasco,PAS:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1836,1837,173,Piura,PIU:PE,0,2017-08-17 01:21:44,2017-08-17 01:21:44
1837,1838,173,Puno,PUN:PE,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1838,1839,173,Region de San Martin,SAM:PE,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1839,1840,173,Tacna,TAC:PE,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1840,1841,173,Tumbes,TUM:PE,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1841,1842,173,Ucayali,UCA:PE,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1842,1843,173,I prefer not to specify the state,__:PE,1,2017-08-17 01:21:45,2017-08-17 01:21:45
1843,1844,174,Iles Marquises,M:PF,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1844,1845,174,Leeward Islands,S:PF,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1845,1846,174,Iles du Vent,V:PF,0,2017-08-17 01:21:45,2017-08-17 01:21:45
1846,1847,174,I prefer not to specify the state,__:PF,1,2017-08-17 01:21:45,2017-08-17 01:21:45
1847,1848,175,Chimbu Province,CPK:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1848,1849,175,Central Province,CPM:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1849,1850,175,East New Britain Province,EBR:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1850,1851,175,Eastern Highlands Province,EHG:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1851,1852,175,Enga Province,EPW:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1852,1853,175,East Sepik Province,ESW:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1853,1854,175,Gulf Province,GPK:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1854,1855,175,Hela,HLA:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1855,1856,175,Jiwaka,JWK:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1856,1857,175,Milne Bay Province,MBA:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1857,1858,175,Madang Province,MPM:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1858,1859,175,Manus Province,MRL:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1859,1860,175,National Capital,NCD:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1860,1861,175,New Ireland,NIK:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1861,1862,175,Northern Province,NPP:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1862,1863,175,Bougainville,NSB:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1863,1864,175,West Sepik Province,SAN:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1864,1865,175,Southern Highlands Province,SHM:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1865,1866,175,West New Britain Province,WBK:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1866,1867,175,Western Highlands Province,WHM:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1867,1868,175,Western Province,WPD:PG,0,2017-08-17 01:21:46,2017-08-17 01:21:46
1868,1869,175,I prefer not to specify the state,__:PG,1,2017-08-17 01:21:46,2017-08-17 01:21:46
1869,1870,176,National Capital Region,00:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1870,1871,176,Ilocos,01:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1871,1872,176,Cagayan Valley,02:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1872,1873,176,Central Luzon,03:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1873,1874,176,Bicol,05:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1874,1875,176,Western Visayas,06:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1875,1876,176,Central Visayas,07:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1876,1877,176,Eastern Visayas,08:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1877,1878,176,Zamboanga Peninsula,09:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1878,1879,176,Northern Mindanao,10:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1879,1880,176,Davao,11:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1880,1881,176,Soccsksargen,12:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1881,1882,176,Caraga,13:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1882,1883,176,ARMM,14:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1883,1884,176,Cordillera,15:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1884,1885,176,Calabarzon,40:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1885,1886,176,Mimaropa,41:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1886,1887,176,Province of Negros Occidental,NEC:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1887,1888,176,Province of Negros Oriental,NER:PH,0,2017-08-17 01:21:47,2017-08-17 01:21:47
1888,1889,176,I prefer not to specify the state,__:PH,1,2017-08-17 01:21:47,2017-08-17 01:21:47
1889,1890,177,Balochistan,BA:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1890,1891,177,Gilgit-Baltistan,GB:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1891,1892,177,Islamabad Capital Territory,IS:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1892,1893,177,Azad Kashmir,JK:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1893,1894,177,Khyber Pakhtunkhwa,KP:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1894,1895,177,Punjab,PB:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1895,1896,177,Sindh,SD:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1896,1897,177,Federally Administered Tribal Areas,TA:PK,0,2017-08-17 01:21:48,2017-08-17 01:21:48
1897,1898,177,I prefer not to specify the state,__:PK,1,2017-08-17 01:21:48,2017-08-17 01:21:48
1898,1899,178,Lower Silesia,DS:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1899,1900,178,Kujawsko-Pomorskie,KP:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1900,1901,178,Lubusz,LB:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1901,1902,178,Łódź Voivodeship,LD:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1902,1903,178,Lublin,LU:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1903,1904,178,Lesser Poland Voivodeship,MA:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1904,1905,178,Mazovia,MZ:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1905,1906,178,Opole Voivodeship,OP:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1906,1907,178,Podlasie,PD:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1907,1908,178,Subcarpathian Voivodeship,PK:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1908,1909,178,Pomerania,PM:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1909,1910,178,Świętokrzyskie,SK:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1910,1911,178,Silesia,SL:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1911,1912,178,Warmia-Masuria,WN:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1912,1913,178,Greater Poland,WP:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1913,1914,178,West Pomerania,ZP:PL,0,2017-08-17 01:21:49,2017-08-17 01:21:49
1914,1915,178,I prefer not to specify the state,__:PL,1,2017-08-17 01:21:49,2017-08-17 01:21:49
1915,1916,179,Miquelon-Langlade,M:PM,0,2017-08-17 01:21:50,2017-08-17 01:21:50
1916,1917,179,Commune de Saint-Pierre,P:PM,0,2017-08-17 01:21:50,2017-08-17 01:21:50
1917,1918,179,I prefer not to specify the state,__:PM,1,2017-08-17 01:21:50,2017-08-17 01:21:50
1918,1919,180,not applicable,--:PN,0,2017-08-17 01:21:51,2017-08-17 01:21:51
1919,1920,181,not applicable,--:PR,0,2017-08-17 01:21:52,2017-08-17 01:21:52
1920,1921,182,not applicable,--:PS,0,2017-08-17 01:21:52,2017-08-17 01:21:52
1921,1922,183,Aveiro,01:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1922,1923,183,Beja,02:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1923,1924,183,Braga,03:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1924,1925,183,Bragança,04:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1925,1926,183,Castelo Branco,05:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1926,1927,183,Coimbra,06:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1927,1928,183,Évora,07:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1928,1929,183,Faro,08:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1929,1930,183,Guarda,09:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1930,1931,183,Leiria,10:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1931,1932,183,Lisbon,11:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1932,1933,183,Portalegre,12:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1933,1934,183,Porto,13:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1934,1935,183,Santarém,14:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1935,1936,183,Setúbal,15:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1936,1937,183,Viana do Castelo,16:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1937,1938,183,Vila Real,17:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1938,1939,183,Viseu,18:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1939,1940,183,Azores,20:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1940,1941,183,Madeira,30:PT,0,2017-08-17 01:21:53,2017-08-17 01:21:53
1941,1942,183,I prefer not to specify the state,__:PT,1,2017-08-17 01:21:53,2017-08-17 01:21:53
1942,1943,184,not applicable,--:PW,0,2017-08-17 01:21:54,2017-08-17 01:21:54
1943,1944,185,Departamento de Concepcion,1:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1944,1945,185,Departamento del Alto Parana,10:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1945,1946,185,Departamento Central,11:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1946,1947,185,Departamento de Neembucu,12:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1947,1948,185,Departamento del Amambay,13:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1948,1949,185,Departamento de Presidente Hayes,15:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1949,1950,185,Departamento de Alto Paraguay,16:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1950,1951,185,Departamento de Boqueron,19:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1951,1952,185,Departamento de San Pedro,2:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1952,1953,185,Departamento de la Cordillera,3:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1953,1954,185,Departamento del Guaira,4:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1954,1955,185,Departamento de Caazapa,6:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1955,1956,185,Departamento de Itapua,7:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1956,1957,185,Departamento de Misiones,8:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1957,1958,185,Asuncion,ASU:PY,0,2017-08-17 01:21:55,2017-08-17 01:21:55
1958,1959,185,I prefer not to specify the state,__:PY,1,2017-08-17 01:21:56,2017-08-17 01:21:56
1959,1960,186,Baladiyat ad Dawhah,DA:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1960,1961,186,Baladiyat al Khawr wa adh Dhakhirah,KH:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1961,1962,186,Baladiyat ash Shamal,MS:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1962,1963,186,Baladiyat ar Rayyan,RA:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1963,1964,186,Baladiyat Umm Salal,US:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1964,1965,186,Al Wakrah,WA:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1965,1966,186,Baladiyat az Zaayin,ZA:QA,0,2017-08-17 01:21:56,2017-08-17 01:21:56
1966,1967,186,I prefer not to specify the state,__:QA,1,2017-08-17 01:21:56,2017-08-17 01:21:56
1967,1968,187,not applicable,--:RE,0,2017-08-17 01:21:57,2017-08-17 01:21:57
1968,1969,188,Judetul Alba,AB:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1969,1970,188,Judetul Arges,AG:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1970,1971,188,Arad,AR:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1971,1972,188,Bucuresti,B:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1972,1973,188,Judetul Bacau,BC:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1973,1974,188,Bihor,BH:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1974,1975,188,Judetul Bistrita-Nasaud,BN:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1975,1976,188,Judetul Braila,BR:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1976,1977,188,Judetul Botosani,BT:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1977,1978,188,Judetul Brasov,BV:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1978,1979,188,Judetul Buzau,BZ:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1979,1980,188,Judetul Cluj,CJ:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1980,1981,188,Judetul Calarasi,CL:RO,0,2017-08-17 01:21:58,2017-08-17 01:21:58
1981,1982,188,Judetul Caras-Severin,CS:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1982,1983,188,Constanta,CT:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1983,1984,188,Covasna,CV:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1984,1985,188,Judetul Dambovita,DB:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1985,1986,188,Dolj,DJ:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1986,1987,188,Gorj,GJ:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1987,1988,188,Judetul Galati,GL:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1988,1989,188,Giurgiu,GR:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1989,1990,188,Hunedoara,HD:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1990,1991,188,Harghita,HR:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1991,1992,188,Ilfov,IF:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1992,1993,188,Judetul Ialomita,IL:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1993,1994,188,Judetul Iasi,IS:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1994,1995,188,Judetul Mehedinti,MH:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1995,1996,188,Maramureş,MM:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1996,1997,188,Judetul Mures,MS:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1997,1998,188,Judetul Neamt,NT:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1998,1999,188,Olt,OT:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
1999,2000,188,Prahova,PH:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2000,2001,188,Judetul Sibiu,SB:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2001,2002,188,Judetul Salaj,SJ:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2002,2003,188,Satu Mare,SM:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2003,2004,188,Suceava,SV:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2004,2005,188,Tulcea,TL:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2005,2006,188,Judetul Timis,TM:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2006,2007,188,Teleorman,TR:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2007,2008,188,Judetul Valcea,VL:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2008,2009,188,Vrancea,VN:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2009,2010,188,Vaslui,VS:RO,0,2017-08-17 01:21:59,2017-08-17 01:21:59
2010,2011,188,I prefer not to specify the state,__:RO,1,2017-08-17 01:21:59,2017-08-17 01:21:59
2011,2012,189,Belgrade,00:RS,0,2017-08-17 01:22:00,2017-08-17 01:22:00
2012,2013,189,Macva,08:RS,0,2017-08-17 01:22:00,2017-08-17 01:22:00
2013,2014,189,Kolubara,09:RS,0,2017-08-17 01:22:00,2017-08-17 01:22:00
2014,2015,189,Danube,10:RS,0,2017-08-17 01:22:00,2017-08-17 01:22:00
2015,2016,189,Branicevo,11:RS,0,2017-08-17 01:22:00,2017-08-17 01:22:00
2016,2017,189,Sumadija,12:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2017,2018,189,Pomoravlje,13:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2018,2019,189,Bor,14:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2019,2020,189,Zajecar,15:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2020,2021,189,Zlatibor,16:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2021,2022,189,Morava,17:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2022,2023,189,Raska,18:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2023,2024,189,Rasina,19:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2024,2025,189,Nisava,20:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2025,2026,189,Toplica,21:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2026,2027,189,Pirot,22:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2027,2028,189,Jablanica,23:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2028,2029,189,Pcinja,24:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2029,2030,189,Vojvodina,VO:RS,0,2017-08-17 01:22:01,2017-08-17 01:22:01
2030,2031,189,I prefer not to specify the state,__:RS,1,2017-08-17 01:22:01,2017-08-17 01:22:01
2031,2032,190,Respublika Adygeya,AD:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2032,2033,190,Altai,AL:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2033,2034,190,Altai Krai,ALT:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2034,2035,190,Amurskaya Oblast,AMU:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2035,2036,190,Arkhangelskaya,ARK:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2036,2037,190,Astrakhanskaya Oblast,AST:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2037,2038,190,Bashkortostan,BA:RU,0,2017-08-17 01:22:02,2017-08-17 01:22:02
2038,2039,190,Belgorodskaya Oblast,BEL:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2039,2040,190,Bryanskaya Oblast,BRY:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2040,2041,190,Respublika Buryatiya,BU:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2041,2042,190,Chechnya,CE:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2042,2043,190,Chelyabinsk,CHE:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2043,2044,190,Chukotka,CHU:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2044,2045,190,Chuvashia,CU:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2045,2046,190,Dagestan,DA:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2046,2047,190,Respublika Ingushetiya,IN:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2047,2048,190,Irkutskaya Oblast,IRK:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2048,2049,190,Ivanovskaya Oblast,IVA:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2049,2050,190,Kamtchatski Kray,KAM:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2050,2051,190,Kabardino-Balkarskaya Respublika,KB:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2051,2052,190,Karachayevo-Cherkesiya,KC:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2052,2053,190,Krasnodarskiy Kray,KDA:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2053,2054,190,Kemerovskaya Oblast,KEM:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2054,2055,190,Kaliningradskaya Oblast,KGD:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2055,2056,190,Kurganskaya Oblast,KGN:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2056,2057,190,Khabarovsk,KHA:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2057,2058,190,Khanty-Mansia,KHM:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2058,2059,190,Kirovskaya Oblast,KIR:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2059,2060,190,Respublika Khakasiya,KK:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2060,2061,190,Kalmykiya,KL:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2061,2062,190,Kaluzhskaya Oblast,KLU:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2062,2063,190,Komi,KO:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2063,2064,190,Kostromskaya Oblast,KOS:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2064,2065,190,Karelia,KR:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2065,2066,190,Kurskaya Oblast,KRS:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2066,2067,190,Krasnoyarskiy Kray,KYA:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2067,2068,190,Leningradskaya Oblast,LEN:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2068,2069,190,Lipetskaya Oblast,LIP:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2069,2070,190,Magadanskaya Oblast,MAG:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2070,2071,190,Respublika Mariy-El,ME:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2071,2072,190,Respublika Mordoviya,MO:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2072,2073,190,Moscow Oblast,MOS:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2073,2074,190,Moscow,MOW:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2074,2075,190,Murmansk,MUR:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2075,2076,190,Nenets,NEN:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2076,2077,190,Novgorodskaya Oblast,NGR:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2077,2078,190,Nizhegorodskaya Oblast,NIZ:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2078,2079,190,Novosibirskaya Oblast,NVS:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2079,2080,190,Omskaya Oblast,OMS:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2080,2081,190,Orenburgskaya Oblast,ORE:RU,0,2017-08-17 01:22:03,2017-08-17 01:22:03
2081,2082,190,Orlovskaya Oblast,ORL:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2082,2083,190,Perm Krai,PER:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2083,2084,190,Penzenskaya Oblast,PNZ:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2084,2085,190,Primorskiy Kray,PRI:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2085,2086,190,Pskovskaya Oblast,PSK:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2086,2087,190,Rostov,ROS:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
2087,2088,190,Ryazanskaya Oblast,RYA:RU,0,2017-08-17 01:22:04,2017-08-17 01:22:04
